tick,x,y,theta,target,distance_to_goal,battery,obstacle_danger,left_obstacle,right_obstacle,behavior,v_left,v_right
2022,0.990,-0.000,1.560,GOAL,1.000,39.34,0.156,0.655,0.691,NavigateToGoal,3.999,4.001
2023,0.990,-0.000,1.560,GOAL,1.000,39.31,0.124,0.644,0.685,NavigateToGoal,3.999,4.001
2024,0.990,-0.000,1.561,GOAL,1.000,39.28,0.128,0.667,0.676,NavigateToGoal,3.999,4.001
2025,0.990,-0.000,1.561,GOAL,1.000,39.25,0.128,0.673,0.663,NavigateToGoal,3.999,4.001
2026,0.990,-0.000,1.561,GOAL,1.000,39.22,0.172,0.702,0.703,NavigateToGoal,3.999,4.001
2027,0.990,-0.000,1.561,GOAL,1.000,39.19,0.165,0.682,0.652,NavigateToGoal,3.999,4.001
2028,0.990,-0.000,1.561,GOAL,1.000,39.16,0.156,0.662,0.675,NavigateToGoal,3.999,4.001
2029,0.991,-0.000,1.561,GOAL,1.000,39.13,0.206,0.660,0.682,NavigateToGoal,3.999,4.001
2030,0.991,-0.000,1.561,GOAL,1.000,39.10,0.122,0.650,0.672,NavigateToGoal,3.999,4.001
2031,0.991,-0.000,1.561,GOAL,1.000,39.07,0.118,0.654,0.670,NavigateToGoal,3.999,4.001
2032,0.991,-0.000,1.561,GOAL,1.000,39.04,0.179,0.677,0.708,NavigateToGoal,3.999,4.001
2033,0.991,-0.000,1.561,GOAL,1.000,39.01,0.127,0.661,0.676,NavigateToGoal,3.999,4.001
2034,0.991,-0.000,1.561,GOAL,1.000,38.98,0.138,0.656,0.675,NavigateToGoal,3.999,4.001
2035,0.991,-0.000,1.561,GOAL,1.000,38.95,0.146,0.664,0.675,NavigateToGoal,3.999,4.001
2036,0.991,-0.000,1.561,GOAL,1.000,38.92,0.131,0.675,0.654,NavigateToGoal,3.999,4.001
2037,0.991,-0.000,1.561,GOAL,1.000,38.89,0.164,0.714,0.654,NavigateToGoal,3.999,4.001
2038,0.991,-0.000,1.561,GOAL,1.000,38.86,0.203,0.670,0.699,NavigateToGoal,3.999,4.001
2039,0.991,-0.000,1.561,GOAL,1.000,38.83,0.147,0.687,0.674,NavigateToGoal,3.999,4.001
2040,0.991,-0.000,1.561,GOAL,1.000,38.80,0.135,0.658,0.679,NavigateToGoal,3.999,4.001
2041,0.991,-0.000,1.561,GOAL,1.000,38.77,0.141,0.649,0.665,NavigateToGoal,3.999,4.001
2042,0.991,-0.000,1.561,GOAL,1.000,38.74,0.134,0.681,0.661,NavigateToGoal,3.999,4.001
2043,0.991,-0.000,1.562,GOAL,1.000,38.71,0.177,0.675,0.687,NavigateToGoal,3.999,4.001
2044,0.991,-0.000,1.562,GOAL,1.000,38.68,0.153,0.693,0.669,NavigateToGoal,3.999,4.001
2045,0.991,-0.000,1.562,GOAL,1.000,38.65,0.136,0.677,0.682,NavigateToGoal,3.999,4.001
2046,0.991,-0.000,1.562,GOAL,1.000,38.62,0.155,0.683,0.687,NavigateToGoal,3.999,4.001
2047,0.991,-0.000,1.562,GOAL,1.000,38.59,0.130,0.670,0.667,NavigateToGoal,3.999,4.001
2048,0.991,-0.000,1.562,GOAL,1.000,38.56,0.161,0.647,0.682,NavigateToGoal,3.999,4.001
2049,0.992,-0.000,1.562,GOAL,1.000,38.53,0.137,0.665,0.669,NavigateToGoal,3.999,4.001
2050,0.992,-0.000,1.562,GOAL,1.000,38.50,0.130,0.678,0.663,NavigateToGoal,3.999,4.001
2051,0.992,-0.000,1.562,GOAL,1.000,38.47,0.159,0.671,0.661,NavigateToGoal,3.999,4.001
2052,0.992,-0.000,1.562,GOAL,1.000,38.44,0.189,0.695,0.687,NavigateToGoal,3.999,4.001
2053,0.992,-0.000,1.562,GOAL,1.000,38.41,0.108,0.673,0.642,NavigateToGoal,3.999,4.001
2054,0.992,-0.000,1.562,GOAL,1.000,38.38,0.123,0.652,0.668,NavigateToGoal,3.999,4.001
2055,0.992,-0.000,1.562,GOAL,1.000,38.35,0.162,0.664,0.689,NavigateToGoal,3.999,4.001
2056,0.992,-0.000,1.562,GOAL,1.000,38.32,0.140,0.668,0.670,NavigateToGoal,3.999,4.001
2057,0.992,-0.000,1.562,GOAL,1.000,38.29,0.107,0.665,0.677,NavigateToGoal,3.999,4.001
2058,0.992,-0.000,1.562,GOAL,1.000,38.26,0.190,0.683,0.651,NavigateToGoal,3.999,4.001
2059,0.992,-0.000,1.562,GOAL,1.000,38.23,0.129,0.676,0.650,NavigateToGoal,3.999,4.001
2060,0.992,-0.000,1.562,GOAL,1.000,38.20,0.177,0.672,0.704,NavigateToGoal,3.999,4.001
2061,0.992,-0.000,1.562,GOAL,1.000,38.17,0.153,0.660,0.693,NavigateToGoal,3.999,4.001
2062,0.992,-0.000,1.562,GOAL,1.000,38.14,0.154,0.658,0.673,NavigateToGoal,3.999,4.001
2063,0.992,-0.000,1.562,GOAL,1.000,38.11,0.168,0.653,0.686,NavigateToGoal,3.999,4.001
2064,0.992,-0.000,1.563,GOAL,1.000,38.08,0.192,0.703,0.689,NavigateToGoal,3.999,4.001
2065,0.992,-0.000,1.563,GOAL,1.000,38.05,0.115,0.672,0.642,NavigateToGoal,3.999,4.001
2066,0.992,-0.000,1.563,GOAL,1.000,38.02,0.125,0.671,0.665,NavigateToGoal,3.999,4.001
2067,0.992,-0.000,1.563,GOAL,1.000,37.99,0.145,0.656,0.675,NavigateToGoal,3.999,4.001
2068,0.992,-0.000,1.563,GOAL,1.000,37.96,0.123,0.680,0.685,NavigateToGoal,3.999,4.001
2069,0.992,-0.000,1.563,GOAL,1.000,37.93,0.134,0.666,0.666,NavigateToGoal,3.999,4.001
2070,0.992,-0.000,1.563,GOAL,1.000,37.90,0.175,0.717,0.635,NavigateToGoal,3.999,4.001
2071,0.992,-0.000,1.563,GOAL,1.000,37.87,0.166,0.655,0.711,NavigateToGoal,3.999,4.001
2072,0.993,-0.000,1.563,GOAL,1.000,37.84,0.159,0.686,0.707,NavigateToGoal,3.999,4.001
2073,0.993,-0.000,1.563,GOAL,1.000,37.81,0.146,0.651,0.698,NavigateToGoal,3.999,4.001
2074,0.993,-0.000,1.563,GOAL,1.000,37.78,0.146,0.684,0.626,NavigateToGoal,3.999,4.001
2075,0.993,-0.000,1.563,GOAL,1.000,37.75,0.185,0.667,0.698,NavigateToGoal,3.999,4.001
2076,0.993,-0.000,1.563,GOAL,1.000,37.72,0.141,0.670,0.655,NavigateToGoal,3.999,4.001
2077,0.993,-0.000,1.563,GOAL,1.000,37.69,0.104,0.670,0.654,NavigateToGoal,3.999,4.001
2078,0.993,-0.000,1.563,GOAL,1.000,37.66,0.138,0.678,0.663,NavigateToGoal,3.999,4.001
2079,0.993,-0.000,1.563,GOAL,1.000,37.63,0.178,0.646,0.691,NavigateToGoal,3.999,4.001
2080,0.993,-0.000,1.563,GOAL,1.000,37.60,0.139,0.685,0.694,NavigateToGoal,3.999,4.001
2081,0.993,-0.000,1.563,GOAL,1.000,37.57,0.129,0.649,0.673,NavigateToGoal,3.999,4.001
2082,0.993,-0.000,1.563,GOAL,1.000,37.54,0.164,0.648,0.707,NavigateToGoal,3.999,4.001
2083,0.993,-0.000,1.563,GOAL,1.000,37.51,0.151,0.689,0.689,NavigateToGoal,3.999,4.001
2084,0.993,-0.000,1.563,GOAL,1.000,37.48,0.189,0.692,0.655,NavigateToGoal,3.999,4.001
2085,0.993,-0.000,1.563,GOAL,1.000,37.45,0.132,0.670,0.677,NavigateToGoal,3.999,4.001
2086,0.993,-0.000,1.563,GOAL,1.000,37.42,0.140,0.671,0.685,NavigateToGoal,3.999,4.001
2087,0.993,-0.000,1.563,GOAL,1.000,37.39,0.198,0.732,0.666,NavigateToGoal,3.999,4.001
2088,0.993,-0.000,1.564,GOAL,1.000,37.36,0.182,0.679,0.666,NavigateToGoal,3.999,4.001
2089,0.993,-0.000,1.564,GOAL,1.000,37.33,0.149,0.684,0.652,NavigateToGoal,3.999,4.001
2090,0.993,-0.000,1.564,GOAL,1.000,37.30,0.179,0.718,0.636,NavigateToGoal,3.999,4.001
2091,0.993,-0.000,1.564,GOAL,1.000,37.27,0.107,0.652,0.654,NavigateToGoal,3.999,4.001
2092,0.993,-0.000,1.564,GOAL,1.000,37.24,0.142,0.679,0.663,NavigateToGoal,3.999,4.001
2093,0.993,-0.000,1.564,GOAL,1.000,37.21,0.132,0.671,0.672,NavigateToGoal,3.999,4.001
2094,0.993,-0.000,1.564,GOAL,1.000,37.18,0.090,0.653,0.641,NavigateToGoal,3.999,4.001
2095,0.993,-0.000,1.564,GOAL,1.000,37.15,0.146,0.658,0.671,NavigateToGoal,3.999,4.001
2096,0.993,-0.000,1.564,GOAL,1.000,37.12,0.167,0.672,0.677,NavigateToGoal,3.999,4.001
2097,0.993,-0.000,1.564,GOAL,1.000,37.09,0.139,0.676,0.676,NavigateToGoal,3.999,4.001
2098,0.993,-0.000,1.564,GOAL,1.000,37.06,0.139,0.664,0.667,NavigateToGoal,3.999,4.001
2099,0.994,-0.000,1.564,GOAL,1.000,37.03,0.160,0.697,0.688,NavigateToGoal,3.999,4.001
2100,0.994,-0.000,1.564,GOAL,1.000,37.00,0.149,0.682,0.678,NavigateToGoal,3.999,4.001
2101,0.994,-0.000,1.564,GOAL,1.000,36.97,0.212,0.674,0.706,NavigateToGoal,3.999,4.001
2102,0.994,-0.000,1.564,GOAL,1.000,36.94,0.147,0.671,0.671,NavigateToGoal,3.999,4.001
2103,0.994,-0.000,1.564,GOAL,1.000,36.91,0.153,0.673,0.681,NavigateToGoal,3.999,4.001
2104,0.994,-0.000,1.564,GOAL,1.000,36.88,0.128,0.668,0.683,NavigateToGoal,3.999,4.001
2105,0.994,-0.000,1.564,GOAL,1.000,36.85,0.156,0.711,0.668,NavigateToGoal,3.999,4.001
2106,0.994,-0.000,1.564,GOAL,1.000,36.82,0.155,0.666,0.695,NavigateToGoal,3.999,4.001
2107,0.994,-0.000,1.564,GOAL,1.000,36.79,0.114,0.666,0.641,NavigateToGoal,3.999,4.001
2108,0.994,-0.000,1.564,GOAL,1.000,36.76,0.138,0.662,0.685,NavigateToGoal,3.999,4.001
2109,0.994,-0.000,1.564,GOAL,1.000,36.73,0.170,0.665,0.673,NavigateToGoal,3.999,4.001
2110,0.994,-0.000,1.564,GOAL,1.000,36.70,0.131,0.648,0.663,NavigateToGoal,3.999,4.001
2111,0.994,-0.000,1.564,GOAL,1.000,36.67,0.136,0.677,0.680,NavigateToGoal,3.999,4.001
2112,0.994,-0.000,1.564,GOAL,1.000,36.64,0.150,0.677,0.691,NavigateToGoal,3.999,4.001
2113,0.994,-0.000,1.564,GOAL,1.000,36.61,0.122,0.640,0.661,NavigateToGoal,3.999,4.001
2114,0.994,-0.000,1.564,GOAL,1.000,36.58,0.141,0.670,0.662,NavigateToGoal,3.999,4.001
2115,0.994,-0.000,1.565,GOAL,1.000,36.55,0.148,0.672,0.695,NavigateToGoal,3.999,4.001
2116,0.994,-0.000,1.565,GOAL,1.000,36.52,0.131,0.686,0.684,NavigateToGoal,3.999,4.001
2117,0.994,-0.000,1.565,GOAL,1.000,36.49,0.170,0.690,0.671,NavigateToGoal,3.999,4.001
2118,0.994,-0.000,1.565,GOAL,1.000,36.46,0.158,0.703,0.666,NavigateToGoal,3.999,4.001
2119,0.994,-0.000,1.565,GOAL,1.000,36.43,0.211,0.691,0.718,NavigateToGoal,3.999,4.001
2120,0.994,-0.000,1.565,GOAL,1.000,36.40,0.117,0.663,0.664,NavigateToGoal,3.999,4.001
2121,0.994,-0.000,1.565,GOAL,1.000,36.37,0.129,0.677,0.656,NavigateToGoal,3.999,4.001
2122,0.994,-0.000,1.565,GOAL,1.000,36.34,0.134,0.677,0.671,NavigateToGoal,3.999,4.001
2123,0.994,-0.000,1.565,GOAL,1.000,36.31,0.155,0.670,0.695,NavigateToGoal,3.999,4.001
2124,0.994,-0.000,1.565,GOAL,1.000,36.28,0.145,0.641,0.685,NavigateToGoal,3.999,4.001
2125,0.994,-0.000,1.565,GOAL,1.000,36.25,0.137,0.652,0.655,NavigateToGoal,3.999,4.001
2126,0.994,-0.000,1.565,GOAL,1.000,36.22,0.154,0.684,0.674,NavigateToGoal,3.999,4.001
2127,0.994,-0.000,1.565,GOAL,1.000,36.19,0.218,0.665,0.697,NavigateToGoal,3.999,4.001
2128,0.994,-0.000,1.565,GOAL,1.000,36.16,0.164,0.672,0.693,NavigateToGoal,3.999,4.001
2129,0.995,-0.000,1.565,GOAL,1.000,36.13,0.170,0.651,0.702,NavigateToGoal,3.999,4.001
2130,0.995,-0.000,1.565,GOAL,1.000,36.10,0.132,0.649,0.653,NavigateToGoal,3.999,4.001
2131,0.995,-0.000,1.565,GOAL,1.000,36.07,0.152,0.695,0.671,NavigateToGoal,3.999,4.001
2132,0.995,-0.000,1.565,GOAL,1.000,36.04,0.171,0.684,0.662,NavigateToGoal,3.999,4.001
2133,0.995,-0.000,1.565,GOAL,1.000,36.01,0.172,0.666,0.699,NavigateToGoal,3.999,4.001
2134,0.995,-0.000,1.565,GOAL,1.000,35.98,0.151,0.685,0.659,NavigateToGoal,3.999,4.001
2135,0.995,-0.000,1.565,GOAL,1.000,35.95,0.169,0.665,0.690,NavigateToGoal,3.999,4.001
2136,0.995,-0.000,1.565,GOAL,1.000,35.92,0.174,0.676,0.650,NavigateToGoal,3.999,4.001
2137,0.995,-0.000,1.565,GOAL,1.000,35.89,0.111,0.673,0.624,NavigateToGoal,3.999,4.001
2138,0.995,-0.000,1.565,GOAL,1.000,35.86,0.148,0.683,0.642,NavigateToGoal,3.999,4.001
2139,0.995,-0.000,1.565,GOAL,1.000,35.83,0.158,0.670,0.687,NavigateToGoal,3.999,4.001
2140,0.995,-0.000,1.565,GOAL,1.000,35.80,0.150,0.682,0.686,NavigateToGoal,3.999,4.001
2141,0.995,-0.000,1.565,GOAL,1.000,35.77,0.168,0.660,0.689,NavigateToGoal,3.999,4.001
2142,0.995,-0.000,1.565,GOAL,1.000,35.74,0.180,0.705,0.673,NavigateToGoal,3.999,4.001
2143,0.995,-0.000,1.565,GOAL,1.000,35.71,0.194,0.687,0.682,NavigateToGoal,3.999,4.001
2144,0.995,-0.000,1.565,GOAL,1.000,35.68,0.204,0.712,0.656,NavigateToGoal,3.999,4.001
2145,0.995,-0.000,1.565,GOAL,1.000,35.65,0.124,0.674,0.651,NavigateToGoal,3.999,4.001
2146,0.995,-0.000,1.565,GOAL,1.000,35.62,0.192,0.661,0.663,NavigateToGoal,3.999,4.001
2147,0.995,-0.000,1.566,GOAL,1.000,35.59,0.140,0.689,0.667,NavigateToGoal,3.999,4.001
2148,0.995,-0.000,1.566,GOAL,1.000,35.56,0.150,0.683,0.695,NavigateToGoal,3.999,4.001
2149,0.995,-0.000,1.566,GOAL,1.000,35.53,0.229,0.708,0.703,NavigateToGoal,3.999,4.001
2150,0.995,-0.000,1.566,GOAL,1.000,35.50,0.123,0.670,0.655,NavigateToGoal,3.999,4.001
2151,0.995,-0.000,1.566,GOAL,1.000,35.47,0.182,0.705,0.673,NavigateToGoal,3.999,4.001
2152,0.995,-0.000,1.566,GOAL,1.000,35.44,0.109,0.664,0.674,NavigateToGoal,3.999,4.001
2153,0.995,-0.000,1.566,GOAL,1.000,35.41,0.163,0.705,0.675,NavigateToGoal,3.999,4.001
2154,0.995,-0.000,1.566,GOAL,1.000,35.38,0.142,0.648,0.667,NavigateToGoal,3.999,4.001
2155,0.995,-0.000,1.566,GOAL,1.000,35.35,0.132,0.695,0.665,NavigateToGoal,3.999,4.001
2156,0.995,-0.000,1.566,GOAL,1.000,35.32,0.142,0.657,0.641,NavigateToGoal,3.999,4.001
2157,0.995,-0.000,1.566,GOAL,1.000,35.29,0.146,0.674,0.668,NavigateToGoal,3.999,4.001
2158,0.995,-0.000,1.566,GOAL,1.000,35.26,0.129,0.692,0.682,NavigateToGoal,3.999,4.001
2159,0.995,-0.000,1.566,GOAL,1.000,35.23,0.151,0.657,0.681,NavigateToGoal,3.999,4.001
2160,0.995,-0.000,1.566,GOAL,1.000,35.20,0.135,0.665,0.661,NavigateToGoal,3.999,4.001
2161,0.995,-0.000,1.566,GOAL,1.000,35.17,0.164,0.689,0.681,NavigateToGoal,3.999,4.001
2162,0.995,-0.000,1.566,GOAL,1.000,35.14,0.129,0.655,0.664,NavigateToGoal,3.999,4.001
2163,0.995,-0.000,1.566,GOAL,1.000,35.11,0.201,0.638,0.675,NavigateToGoal,3.999,4.001
2164,0.995,-0.000,1.566,GOAL,1.000,35.08,0.157,0.670,0.695,NavigateToGoal,3.999,4.001
2165,0.995,-0.000,1.566,GOAL,1.000,35.05,0.140,0.691,0.667,NavigateToGoal,3.999,4.001
2166,0.996,-0.000,1.566,GOAL,1.000,35.02,0.138,0.643,0.689,NavigateToGoal,3.999,4.001
2167,0.996,-0.000,1.566,GOAL,1.000,34.99,0.134,0.677,0.683,NavigateToGoal,3.999,4.001
2168,0.996,-0.000,1.566,GOAL,1.000,34.96,0.165,0.656,0.673,NavigateToGoal,3.999,4.001
2169,0.996,-0.000,1.566,GOAL,1.000,34.93,0.148,0.687,0.657,NavigateToGoal,3.999,4.001
2170,0.996,-0.000,1.566,GOAL,1.000,34.90,0.100,0.650,0.654,NavigateToGoal,3.999,4.001
2171,0.996,-0.000,1.566,GOAL,1.000,34.87,0.118,0.667,0.655,NavigateToGoal,3.999,4.001
2172,0.996,-0.000,1.566,GOAL,1.000,34.84,0.146,0.660,0.694,NavigateToGoal,3.999,4.001
2173,0.996,-0.000,1.566,GOAL,1.000,34.81,0.144,0.654,0.678,NavigateToGoal,3.999,4.001
2174,0.996,-0.000,1.566,GOAL,1.000,34.78,0.140,0.663,0.683,NavigateToGoal,3.999,4.001
2175,0.996,-0.000,1.566,GOAL,1.000,34.75,0.144,0.658,0.672,NavigateToGoal,3.999,4.001
2176,0.996,-0.000,1.566,GOAL,1.000,34.72,0.221,0.655,0.676,NavigateToGoal,3.999,4.001
2177,0.996,-0.000,1.566,GOAL,1.000,34.69,0.114,0.664,0.664,NavigateToGoal,4.000,4.000
2178,0.996,-0.000,1.566,GOAL,1.000,34.66,0.183,0.678,0.676,NavigateToGoal,4.000,4.000
2179,0.996,-0.000,1.566,GOAL,1.000,34.63,0.143,0.699,0.669,NavigateToGoal,4.000,4.000
2180,0.996,-0.000,1.566,GOAL,1.000,34.60,0.113,0.656,0.654,NavigateToGoal,4.000,4.000
2181,0.996,-0.000,1.566,GOAL,1.000,34.57,0.195,0.698,0.696,NavigateToGoal,4.000,4.000
2182,0.996,-0.000,1.566,GOAL,1.000,34.54,0.127,0.658,0.685,NavigateToGoal,4.000,4.000
2183,0.996,-0.000,1.566,GOAL,1.000,34.51,0.153,0.667,0.649,NavigateToGoal,4.000,4.000
2184,0.996,-0.000,1.566,GOAL,1.000,34.48,0.184,0.634,0.673,NavigateToGoal,4.000,4.000
2185,0.996,-0.000,1.567,GOAL,1.000,34.45,0.112,0.653,0.670,NavigateToGoal,4.000,4.000
2186,0.996,-0.000,1.567,GOAL,1.000,34.42,0.150,0.669,0.689,NavigateToGoal,4.000,4.000
2187,0.996,-0.000,1.567,GOAL,1.000,34.39,0.121,0.666,0.633,NavigateToGoal,4.000,4.000
2188,0.996,-0.000,1.567,GOAL,1.000,34.36,0.147,0.660,0.671,NavigateToGoal,4.000,4.000
2189,0.996,-0.000,1.567,GOAL,1.000,34.33,0.139,0.697,0.632,NavigateToGoal,4.000,4.000
2190,0.996,-0.000,1.567,GOAL,1.000,34.30,0.183,0.654,0.678,NavigateToGoal,4.000,4.000
2191,0.996,-0.000,1.567,GOAL,1.000,34.27,0.096,0.637,0.647,NavigateToGoal,4.000,4.000
2192,0.996,-0.000,1.567,GOAL,1.000,34.24,0.123,0.666,0.659,NavigateToGoal,4.000,4.000
2193,0.996,-0.000,1.567,GOAL,1.000,34.21,0.143,0.671,0.651,NavigateToGoal,4.000,4.000
2194,0.996,-0.000,1.567,GOAL,1.000,34.18,0.132,0.675,0.679,NavigateToGoal,4.000,4.000
2195,0.996,-0.000,1.567,GOAL,1.000,34.15,0.127,0.667,0.693,NavigateToGoal,4.000,4.000
2196,0.996,-0.000,1.567,GOAL,1.000,34.12,0.135,0.687,0.679,NavigateToGoal,4.000,4.000
2197,0.996,-0.000,1.567,GOAL,1.000,34.09,0.164,0.700,0.678,NavigateToGoal,4.000,4.000
2198,0.996,-0.000,1.567,GOAL,1.000,34.06,0.130,0.669,0.663,NavigateToGoal,4.000,4.000
2199,0.996,-0.000,1.567,GOAL,1.000,34.03,0.150,0.668,0.691,NavigateToGoal,4.000,4.000
2200,0.996,-0.000,1.567,GOAL,1.000,34.00,0.174,0.643,0.709,NavigateToGoal,4.000,4.000
2201,0.996,-0.000,1.567,GOAL,1.000,33.97,0.156,0.683,0.677,NavigateToGoal,4.000,4.000
2202,0.996,-0.000,1.567,GOAL,1.000,33.94,0.143,0.665,0.686,NavigateToGoal,4.000,4.000
2203,0.996,-0.000,1.567,GOAL,1.000,33.91,0.162,0.693,0.676,NavigateToGoal,4.000,4.000
2204,0.996,-0.000,1.567,GOAL,1.000,33.88,0.128,0.652,0.643,NavigateToGoal,4.000,4.000
2205,0.996,-0.000,1.567,GOAL,1.000,33.85,0.143,0.670,0.660,NavigateToGoal,4.000,4.000
2206,0.996,-0.000,1.567,GOAL,1.000,33.82,0.160,0.625,0.689,NavigateToGoal,4.000,4.000
2207,0.996,-0.000,1.567,GOAL,1.000,33.79,0.127,0.679,0.665,NavigateToGoal,4.000,4.000
2208,0.996,-0.000,1.567,GOAL,1.000,33.76,0.122,0.677,0.660,NavigateToGoal,4.000,4.000
2209,0.996,-0.000,1.567,GOAL,1.000,33.73,0.159,0.670,0.700,NavigateToGoal,4.000,4.000
2210,0.996,-0.000,1.567,GOAL,1.000,33.70,0.140,0.672,0.674,NavigateToGoal,4.000,4.000
2211,0.996,-0.000,1.567,GOAL,1.000,33.67,0.166,0.663,0.680,NavigateToGoal,4.000,4.000
2212,0.996,-0.000,1.567,GOAL,1.000,33.64,0.152,0.690,0.665,NavigateToGoal,4.000,4.000
2213,0.997,-0.000,1.567,GOAL,1.000,33.61,0.174,0.689,0.648,NavigateToGoal,4.000,4.000
2214,0.997,-0.000,1.567,GOAL,1.000,33.58,0.163,0.695,0.676,NavigateToGoal,4.000,4.000
2215,0.997,-0.000,1.567,GOAL,1.000,33.55,0.122,0.690,0.649,NavigateToGoal,4.000,4.000
2216,0.997,-0.000,1.567,GOAL,1.000,33.52,0.156,0.697,0.686,NavigateToGoal,4.000,4.000
2217,0.997,-0.000,1.567,GOAL,1.000,33.49,0.104,0.661,0.657,NavigateToGoal,4.000,4.000
2218,0.997,-0.000,1.567,GOAL,1.000,33.46,0.133,0.663,0.688,NavigateToGoal,4.000,4.000
2219,0.997,-0.000,1.567,GOAL,1.000,33.43,0.152,0.691,0.668,NavigateToGoal,4.000,4.000
2220,0.997,-0.000,1.567,GOAL,1.000,33.40,0.153,0.688,0.667,NavigateToGoal,4.000,4.000
2221,0.997,-0.000,1.567,GOAL,1.000,33.37,0.142,0.665,0.682,NavigateToGoal,4.000,4.000
2222,0.997,-0.000,1.567,GOAL,1.000,33.34,0.150,0.684,0.685,NavigateToGoal,4.000,4.000
2223,0.997,-0.000,1.567,GOAL,1.000,33.31,0.112,0.652,0.657,NavigateToGoal,4.000,4.000
2224,0.997,-0.000,1.567,GOAL,1.000,33.28,0.185,0.683,0.685,NavigateToGoal,4.000,4.000
2225,0.997,-0.000,1.567,GOAL,1.000,33.25,0.152,0.668,0.686,NavigateToGoal,4.000,4.000
2226,0.997,-0.000,1.567,GOAL,1.000,33.22,0.175,0.643,0.690,NavigateToGoal,4.000,4.000
2227,0.997,-0.000,1.567,GOAL,1.000,33.19,0.128,0.638,0.671,NavigateToGoal,4.000,4.000
2228,0.997,-0.000,1.567,GOAL,1.000,33.16,0.178,0.702,0.695,NavigateToGoal,4.000,4.000
2229,0.997,-0.000,1.567,GOAL,1.000,33.13,0.162,0.689,0.694,NavigateToGoal,4.000,4.000
2230,0.997,-0.000,1.567,GOAL,1.000,33.10,0.141,0.684,0.660,NavigateToGoal,4.000,4.000
2231,0.997,-0.000,1.567,GOAL,1.000,33.07,0.154,0.690,0.683,NavigateToGoal,4.000,4.000
2232,0.997,-0.000,1.567,GOAL,1.000,33.04,0.122,0.653,0.655,NavigateToGoal,4.000,4.000
2233,0.997,-0.000,1.567,GOAL,1.000,33.01,0.239,0.695,0.682,NavigateToGoal,4.000,4.000
2234,0.997,-0.000,1.568,GOAL,1.000,32.98,0.631,0.780,0.773,AvoidObstacle,-2.500,2.500
2235,0.997,-0.000,1.680,GOAL,1.000,32.95,0.574,0.765,0.775,AvoidObstacle,-2.500,2.500
2236,0.997,-0.000,1.794,GOAL,1.000,32.92,0.731,0.801,0.675,AvoidObstacle,-5.000,-5.000
2237,0.998,-0.000,1.793,GOAL,1.000,32.89,0.405,0.767,0.674,AvoidObstacle,-2.000,-4.000
2238,0.999,-0.000,1.748,GOAL,1.000,32.86,0.127,0.659,0.656,AvoidObstacle,-2.500,2.500
2239,0.999,-0.000,1.861,GOAL,1.000,32.83,0.170,0.696,0.664,AvoidObstacle,-2.500,2.500
2240,0.999,-0.000,1.975,GOAL,1.000,32.80,0.107,0.654,0.673,AvoidObstacle,-2.500,2.500
2241,0.999,-0.000,2.089,GOAL,1.000,32.77,0.106,0.661,0.661,AvoidObstacle,-2.500,2.500
2242,0.999,-0.000,2.202,GOAL,1.000,32.74,0.162,0.679,0.678,AvoidObstacle,-2.500,2.500
2243,0.999,-0.000,2.316,GOAL,1.000,32.71,0.299,0.707,0.668,AvoidObstacle,-2.500,2.500
2244,0.999,-0.000,2.429,GOAL,1.000,32.68,0.253,0.716,0.668,AvoidObstacle,-2.500,2.500
2245,0.999,-0.000,2.542,GOAL,1.000,32.65,0.182,0.714,0.668,AvoidObstacle,-2.500,2.500
2246,0.999,-0.000,2.655,GOAL,1.000,32.62,0.133,0.662,0.679,AvoidObstacle,-2.500,2.500
2247,0.999,-0.000,2.768,GOAL,1.000,32.59,0.120,0.640,0.682,AvoidObstacle,-2.500,2.500
2248,0.999,-0.000,2.880,GOAL,1.000,32.56,0.168,0.681,0.675,AvoidObstacle,-2.500,2.500
2249,0.999,-0.000,2.993,GOAL,1.000,32.53,0.145,0.689,0.649,NavigateToGoal,6.280,1.154
2250,0.995,-0.000,2.867,GOAL,1.000,32.50,0.144,0.654,0.705,NavigateToGoal,6.280,1.396
2251,0.990,-0.000,2.738,GOAL,1.000,32.47,0.186,0.690,0.674,NavigateToGoal,6.280,1.646
2252,0.985,-0.000,2.615,GOAL,1.000,32.44,0.483,0.749,0.672,NavigateToGoal,6.117,1.883
2253,0.983,-0.000,2.572,GOAL,1.000,32.41,0.641,0.786,0.655,NavigateToGoal,6.037,1.963
2254,0.981,-0.000,2.610,GOAL,1.000,32.38,0.644,0.797,0.683,NavigateToGoal,6.116,1.884
2255,0.980,-0.000,2.648,GOAL,1.000,32.35,0.617,0.780,0.671,NavigateToGoal,6.194,1.806
2256,0.979,-0.000,2.685,GOAL,1.000,32.32,0.700,0.800,0.663,NavigateToGoal,6.271,1.729
2257,0.975,-0.000,2.576,GOAL,1.000,32.29,0.844,0.809,0.669,NavigateToGoal,6.061,1.939
2258,0.970,-0.000,2.481,GOAL,1.001,32.26,1.000,0.920,0.674,NavigateToGoal,5.880,2.120
2259,0.967,-0.000,2.391,GOAL,1.001,32.23,1.000,1.000,0.670,NavigateToGoal,5.707,2.293
2260,0.965,-0.000,2.431,GOAL,1.001,32.20,1.000,1.000,0.682,NavigateToGoal,5.790,2.210
2261,0.964,-0.000,2.471,GOAL,1.001,32.17,1.000,1.000,0.701,NavigateToGoal,5.871,2.129
